-1 1:1 2:3 3:0 4:0 5:2 6:1 7:1 8:6 9:7 10:7 11:6 12:5 13:9
+1 1:1 2:7 3:0 4:0 5:4 6:3 7:3 8:14 9:12 10:22 11:7 12:9 13:17
-1 1:1 2:17 3:0 4:1 5:9 6:9 7:9 8:32 9:27 10:75 11:12 12:15 13:36
+1 1:12 2:35 3:0 4:1 5:18 6:15 7:14 8:93 9:169 10:230 11:56 12:28 13:109
+1 1:6 2:21 3:0 4:10 5:11 6:11 7:1 8:65 9:64 10:107 11:25 12:18 13:83
+1 1:2 2:13 3:0 4:0 5:7 6:6 7:1 8:43 9:53 10:52 11:22 12:10 13:47
-1 1:1 2:3 3:0 4:0 5:2 6:2 7:1 8:28 9:45 10:102 11:32 12:9 13:31
+1 1:2 2:5 3:0 4:0 5:3 6:2 7:3 8:7 9:19 10:24 11:15 12:11 13:11
-1 1:1 2:5 3:1 4:5 5:3 6:3 7:1 8:24 9:33 10:40 11:13 12:12 13:34
+1 1:7 2:21 3:0 4:7 5:11 6:11 7:1 8:60 9:89 10:138 11:39 12:17 13:78
+1 1:1 2:5 3:0 4:0 5:3 6:3 7:1 8:9 9:5 10:10 11:5 12:5 13:12
-1 1:2 2:3 3:0 4:1 5:2 6:2 7:1 8:16 9:22 10:34 11:14 12:9 13:22
+1 1:3 2:7 3:0 4:0 5:4 6:4 7:1 8:20 9:24 10:33 11:8 12:9 13:25
-1 1:2 2:1 3:0 4:0 5:1 6:1 7:1 8:13 9:11 10:34 11:10 12:10 13:17
-1 1:6 2:7 3:1 4:3 5:4 6:4 7:3 8:27 9:40 10:61 11:19 12:14 13:39
-1 1:3 2:15 3:0 4:4 5:8 6:7 7:3 8:40 9:33 10:62 11:18 12:16 13:49
+1 1:9 2:15 3:0 4:3 5:8 6:7 7:1 8:35 9:75 10:110 11:40 12:19 13:49
-1 1:4 2:7 3:0 4:0 5:4 6:4 7:1 8:27 9:43 10:71 11:25 12:14 13:33
-1 1:0 2:1 3:0 4:0 5:1 6:1 7:1 8:16 9:20 10:37 11:16 12:7 13:20
+1 1:5 2:21 3:1 4:2 5:11 6:9 7:7 8:60 9:57 10:97 11:24 12:22 13:72
-1 1:6 2:11 3:0 4:1 5:6 6:6 7:5 8:26 9:28 10:57 11:16 12:13 13:35
-1 1:9 2:6 3:0 4:5 5:4 6:2 7:1 8:36 9:35 10:57 11:21 12:15 13:54
+1 1:15 2:89 3:0 4:9 5:45 6:45 7:7 8:262 9:285 10:509 11:73 12:23 13:288
+1 1:5 2:27 3:0 4:2 5:14 6:14 7:1 8:88 9:109 10:164 11:38 12:21 13:97
-1 1:1 2:1 3:0 4:0 5:1 6:1 7:1 8:4 9:5 10:10 11:4 12:7 13:7
-1 1:3 2:7 3:0 4:8 5:4 6:4 7:1 8:30 9:22 10:42 11:14 12:12 13:43
-1 1:5 2:27 3:0 4:0 5:14 6:14 7:8 8:69 9:61 10:132 11:27 12:16 13:76
+1 1:6 2:21 3:0 4:2 5:12 6:11 7:1 8:38 9:70 10:107 11:26 12:20 13:48
-1 1:2 2:11 3:0 4:0 5:6 6:6 7:3 8:37 9:43 10:71 11:20 12:18 13:44
-1 1:1 2:3 3:0 4:0 5:2 6:2 7:1 8:19 9:29 10:36 11:21 12:10 13:24
+1 1:3 2:7 3:1 4:1 5:4 6:4 7:1 8:28 9:35 10:50 11:19 12:15 13:35
+1 1:3 2:9 3:0 4:0 5:5 6:4 7:5 8:14 9:34 10:50 11:18 12:15 13:19
+1 1:2 2:11 3:0 4:2 5:6 6:6 7:1 8:41 9:54 10:95 11:21 12:12 13:48
-1 1:6 2:25 3:0 4:0 5:13 6:6 7:7 8:35 9:73 10:114 11:17 12:23 13:44
-1 1:0 2:1 3:1 4:0 5:1 6:1 7:1 8:2 9:3 10:7 11:3 12:5 13:5
-1 1:0 2:5 3:0 4:3 5:3 6:3 7:1 8:18 9:23 10:40 11:11 12:10 13:23
+1 1:12 2:13 3:0 4:10 5:7 6:7 7:1 8:46 9:53 10:89 11:29 12:16 13:72
+1 1:2 2:4 3:0 4:0 5:3 6:1 7:1 8:15 9:10 10:21 11:7 12:10 13:19
-1 1:0 2:1 3:0 4:0 5:1 6:1 7:1 8:6 9:4 10:1 11:4 12:1 13:8
-1 1:2 2:1 3:0 4:1 5:1 6:1 7:1 8:9 9:9 10:17 11:7 12:9 13:14
+1 1:24 2:53 3:0 4:6 5:27 6:18 7:22 8:113 9:168 10:270 11:54 12:30 13:150
-1 1:3 2:5 3:0 4:0 5:3 6:3 7:3 8:19 9:30 10:39 11:16 12:7 13:24
+1 1:1 2:5 3:0 4:0 5:3 6:3 7:1 8:25 9:25 10:39 11:15 12:11 13:29
+1 1:2 2:7 3:0 4:0 5:4 6:1 7:1 8:22 9:27 10:33 11:13 12:12 13:29
+1 1:0 2:1 3:0 4:0 5:1 6:1 7:1 8:4 9:6 10:8 11:6 12:5 13:6
-1 1:1 2:3 3:0 4:0 5:2 6:2 7:1 8:9 9:12 10:19 11:7 12:8 13:14
+1 1:2 2:1 3:0 4:0 5:1 6:1 7:1 8:4 9:11 10:15 11:10 12:7 13:8
+1 1:8 2:15 3:0 4:0 5:8 6:4 7:3 8:40 9:92 10:148 11:41 12:31 13:50
-1 1:1 2:1 3:0 4:0 5:1 6:1 7:1 8:8 9:10 10:11 11:10 12:6 13:15
+1 1:0 2:1 3:0 4:0 5:1 6:1 7:1 8:9 9:12 10:24 11:8 12:7 13:12
-1 1:1 2:1 3:0 4:0 5:1 6:1 7:1 8:7 9:9 10:10 11:9 12:6 13:13
+1 1:0 2:1 3:0 4:0 5:1 6:1 7:1 8:9 9:16 10:25 11:12 12:8 13:15
-1 1:0 2:1 3:0 4:0 5:1 6:1 7:1 8:2 9:2 10:7 11:2 12:6 13:4
+1 1:18 2:29 3:0 4:5 5:15 6:14 7:11 8:88 9:197 10:330 11:74 12:25 13:113
+1 1:14 2:5 3:0 4:5 5:3 6:2 7:1 8:33 9:45 10:56 11:30 12:10 13:56
-1 1:0 2:1 3:0 4:0 5:1 6:1 7:1 8:3 9:4 10:5 11:4 12:3 13:6
+1 1:13 2:21 3:0 4:4 5:11 6:11 7:1 8:65 9:100 10:154 11:38 12:22 13:84
-1 1:0 2:3 3:0 4:3 5:2 6:2 7:1 8:7 9:6 10:12 11:6 12:7 13:12
-1 1:6 2:9 3:0 4:1 5:5 6:5 7:1 8:51 9:66 10:101 11:33 12:13 13:61
+1 1:11 2:9 3:3 4:9 5:5 6:4 7:3 8:46 9:56 10:75 11:31 12:16 13:74
-1 1:0 2:1 3:0 4:0 5:1 6:1 7:1 8:1 9:4 10:9 11:4 12:6 13:5
+1 1:6 2:35 3:0 4:8 5:18 6:18 7:10 8:124 9:138 10:238 11:50 12:20 13:140
-1 1:0 2:3 3:0 4:0 5:2 6:2 7:1 8:14 9:19 10:33 11:12 12:10 13:16
-1 1:1 2:1 3:0 4:0 5:1 6:1 7:1 8:8 9:5 10:8 11:5 12:7 13:13
-1 1:2 2:7 3:0 4:0 5:4 6:4 7:1 8:35 9:39 10:61 11:17 12:13 13:39
-1 1:5 2:21 3:0 4:4 5:11 6:11 7:5 8:52 9:54 10:109 11:21 12:15 13:63
-1 1:3 2:7 3:0 4:6 5:4 6:4 7:4 8:27 9:24 10:45 11:13 12:15 13:38
-1 1:0 2:1 3:0 4:0 5:1 6:1 7:1 8:6 9:13 10:22 11:10 12:7 13:12
-1 1:0 2:1 3:0 4:2 5:1 6:1 7:1 8:4 9:3 10:7 11:2 12:6 13:8
+1 1:2 2:7 3:0 4:1 5:4 6:3 7:1 8:31 9:42 10:68 11:18 12:13 13:40
-1 1:2 2:1 3:0 4:0 5:1 6:1 7:1 8:6 9:13 10:16 11:12 12:6 13:13
-1 1:3 2:3 3:0 4:0 5:2 6:2 7:1 8:12 9:8 10:19 11:6 12:10 13:17
-1 1:0 2:3 3:0 4:0 5:2 6:2 7:1 8:14 9:12 10:23 11:8 12:10 13:17
-1 1:0 2:1 3:0 4:0 5:1 6:1 7:1 8:6 9:4 10:1 11:4 12:1 13:10
+1 1:0 2:1 3:0 4:0 5:1 6:1 7:1 8:24 9:35 10:64 11:25 12:7 13:29
+1 1:4 2:5 3:0 4:3 5:3 6:3 7:1 8:43 9:54 10:96 11:23 12:12 13:56
-1 1:2 2:1 3:0 4:1 5:1 6:1 7:1 8:7 9:10 10:19 11:8 12:8 13:15
-1 1:0 2:1 3:0 4:0 5:1 6:1 7:1 8:2 9:1 10:7 11:1 12:7 13:4
-1 1:1 2:1 3:0 4:17 5:1 6:1 7:1 8:2 9:2 10:4 11:2 12:4 13:22
-1 1:0 2:1 3:0 4:0 5:1 6:1 7:1 8:3 9:2 10:1 11:2 12:1 13:4
-1 1:0 2:5 3:0 4:0 5:3 6:1 7:3 8:3 9:8 10:16 11:5 12:13 13:5
-1 1:0 2:7 3:0 4:0 5:4 6:4 7:1 8:19 9:29 10:39 11:14 12:8 13:24
+1 1:0 2:1 3:0 4:0 5:1 6:1 7:1 8:5 9:8 10:10 11:8 12:5 13:10
-1 1:0 2:5 3:0 4:0 5:3 6:2 7:1 8:1 9:4 10:12 11:3 12:9 13:3
+1 1:1 2:3 3:0 4:0 5:2 6:2 7:1 8:6 9:17 10:25 11:11 12:10 13:9
+1 1:0 2:1 3:0 4:0 5:1 6:1 7:1 8:6 9:11 10:13 11:10 12:7 13:12
-1 1:0 2:3 3:0 4:0 5:2 6:1 7:1 8:7 9:14 10:22 11:8 12:14 13:9
+1 1:15 2:12 3:0 4:4 5:7 6:6 7:3 8:71 9:95 10:162 11:35 12:22 13:93
-1 1:0 2:1 3:0 4:0 5:1 6:1 7:1 8:3 9:3 10:6 11:3 12:6 13:6
+1 1:1 2:1 3:0 4:0 5:1 6:1 7:1 8:18 9:16 10:5 11:12 12:5 13:30
-1 1:0 2:6 3:0 4:0 5:4 6:4 7:1 8:35 9:56 10:130 11:36 12:10 13:37
+1 1:2 2:1 3:0 4:0 5:1 6:1 7:1 8:4 9:5 10:12 11:4 12:8 13:8
+1 1:1 2:1 3:0 4:0 5:1 6:1 7:1 8:4 9:12 10:14 11:12 12:6 13:14
-1 1:13 2:17 3:0 4:6 5:9 6:8 7:4 8:70 9:70 10:129 11:33 12:16 13:91
-1 1:1 2:5 3:2 4:1 5:3 6:3 7:1 8:13 9:10 10:23 11:8 12:14 13:19
+1 1:0 2:9 3:0 4:0 5:5 6:5 7:1 8:18 9:16 10:38 11:12 12:9 13:20
+1 1:1 2:1 3:0 4:0 5:1 6:1 7:1 8:11 9:11 10:3 11:10 12:2 13:22
-1 1:2 2:10 3:0 4:2 5:6 6:6 7:1 8:45 9:44 10:85 11:17 12:19 13:51
-1 1:2 2:1 3:0 4:1 5:1 6:1 7:1 8:8 9:10 10:16 11:8 12:9 13:14
+1 1:3 2:31 3:0 4:2 5:16 6:16 7:13 8:75 9:85 10:119 11:31 12:12 13:82
-1 1:4 2:1 3:0 4:0 5:1 6:1 7:1 8:15 9:16 10:36 11:7 12:9 13:21
+1 1:2 2:17 3:0 4:2 5:9 6:9 7:1 8:50 9:69 10:124 11:25 12:15 13:58
+1 1:6 2:27 3:0 4:26 5:14 6:14 7:1 8:85 9:99 10:190 11:29 12:18 13:119
+1 1:3 2:1 3:0 4:1 5:1 6:1 7:1 8:6 9:8 10:14 11:6 12:5 13:12
-1 1:0 2:1 3:3 4:0 5:1 6:1 7:1 8:6 9:16 10:19 11:9 12:5 13:11
+1 1:8 2:5 3:0 4:0 5:3 6:3 7:3 8:15 9:19 10:29 11:12 12:11 13:25
-1 1:7 2:33 3:1 4:2 5:17 6:17 7:10 8:79 9:63 10:141 11:26 12:16 13:91
-1 1:6 2:21 3:0 4:1 5:11 6:11 7:11 8:53 9:59 10:117 11:23 12:17 13:62
+1 1:0 2:1 3:0 4:0 5:1 6:1 7:1 8:4 9:6 10:8 11:6 12:6 13:7
+1 1:1 2:13 3:0 4:0 5:7 6:3 7:7 8:14 9:23 10:31 11:12 12:10 13:20
+1 1:0 2:1 3:0 4:0 5:1 6:1 7:1 8:2 9:1 10:6 11:1 12:6 13:4
+1 1:2 2:9 3:0 4:0 5:5 6:4 7:3 8:34 9:36 10:57 11:18 12:13 13:38
+1 1:0 2:1 3:0 4:0 5:1 6:1 7:1 8:5 9:4 10:10 11:4 12:5 13:7
+1 1:0 2:1 3:0 4:0 5:1 6:1 7:1 8:4 9:3 10:10 11:2 12:4 13:6
-1 1:0 2:1 3:0 4:0 5:1 6:1 7:1 8:7 9:10 10:15 11:8 12:8 13:11
+1 1:5 2:25 3:0 4:8 5:13 6:12 7:6 8:86 9:83 10:131 11:42 12:18 13:101
+1 1:23 2:54 3:0 4:17 5:28 6:27 7:18 8:173 9:176 10:345 11:68 12:18 13:217
+1 1:0 2:1 3:0 4:0 5:1 6:1 7:1 8:4 9:10 10:12 11:10 12:6 13:12
-1 1:2 2:3 3:0 4:1 5:2 6:2 7:1 8:9 9:13 10:19 11:8 12:7 13:13
-1 1:3 2:15 3:1 4:2 5:8 6:5 7:7 8:34 9:43 10:68 11:25 12:21 13:44
+1 1:5 2:9 3:0 4:0 5:5 6:4 7:3 8:15 9:42 10:81 11:21 12:25 13:22
-1 1:12 2:39 3:6 4:20 5:20 6:12 7:7 8:91 9:140 10:200 11:61 12:20 13:131
+1 1:22 2:31 3:0 4:7 5:16 6:13 7:11 8:101 9:130 10:192 11:57 12:26 13:132
+1 1:0 2:1 3:0 4:18 5:1 6:1 7:1 8:8 9:13 10:19 11:10 12:8 13:35
+1 1:6 2:13 3:0 4:0 5:7 6:7 7:1 8:30 9:48 10:71 11:18 12:12 13:38
+1 1:5 2:10 3:0 4:2 5:6 6:5 7:1 8:48 9:71 10:124 11:39 12:17 13:57
